customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15230,239,2,"429,6",1,2,2,122,Sleeping
15232,113,2,"612,06",2,2,3,223,At Risk
15234,277,1,"195,08",1,1,1,111,Nearly Lost
15235,218,12,"2247,51",1,5,4,154,Sleeping
15236,299,1,"321,05",1,1,2,112,Nearly Lost
15237,2,4,"1412,32",5,3,4,534,Loyal
15238,29,3,"946,99",4,3,3,433,Loyal
15239,10,2,"780,59",5,2,3,523,Potential Loyalists
15240,45,5,"1706,57",3,4,4,344,At Risk
15241,67,8,"1756,44",3,4,4,344,At Risk
15243,74,1,"316,68",3,1,2,312,Mass Customers
15244,65,2,"631,57",3,2,3,323,At Risk
15245,134,3,"2515,84",2,3,5,235,At Risk
15246,238,2,"514,15",1,2,2,122,Sleeping
15247,122,1,"356,0",2,1,2,212,Nearly Lost
15249,32,13,"6688,46",4,5,5,455,Champions
15251,9,10,"9000,99",5,5,5,555,Champions
15252,36,2,"740,78",3,2,3,323,At Risk
15253,16,5,"918,2",4,4,3,443,Loyal
15254,127,1,"300,36",2,1,2,212,Nearly Lost
15255,67,1,"890,85",3,1,3,313,Nearly Lost
15256,149,1,"98,45",2,1,1,211,Nearly Lost
15257,283,1,"152,15",1,1,1,111,Nearly Lost
15258,169,2,"623,16",2,2,3,223,At Risk
15260,100,7,"1810,77",2,4,4,244,At Risk
15261,135,1,"254,82",2,1,2,212,Nearly Lost
15262,324,1,"178,95",1,1,1,111,Nearly Lost
15263,107,1,"156,51",2,1,1,211,Nearly Lost
15264,64,1,"393,74",3,1,2,312,Mass Customers
15265,151,2,"1506,12",2,2,4,224,At Risk
15266,338,1,"119,3",1,1,1,111,Nearly Lost
15267,22,5,"1315,6",4,4,4,444,Champions
15269,24,1,"118,8",4,1,1,411,Mass Customers
15270,16,7,"1436,69",4,4,4,444,Champions
15271,7,15,"2493,34",5,5,4,554,Champions
15272,57,2,"721,94",3,2,3,323,At Risk
15274,4,2,"681,77",5,2,3,523,Potential Loyalists
15275,38,1,"615,14",3,1,3,313,Nearly Lost
15276,66,1,"128,63",3,1,1,311,Mass Customers
15277,47,1,"255,9",3,1,2,312,Mass Customers
15279,355,1,"290,51",1,1,2,112,Nearly Lost
15280,172,1,"113,12",2,1,1,211,Nearly Lost
15281,59,9,"2332,15",3,4,4,344,At Risk
15286,50,1,"240,55",3,1,1,311,Mass Customers
15287,22,2,"414,69",4,2,2,422,Potential Loyalists
15288,43,5,"2306,52",3,4,4,344,At Risk
15289,29,3,"939,78",4,3,3,433,Loyal
15290,5,18,"7793,46",5,5,5,555,Champions
15291,26,13,"4227,3",4,5,5,455,Champions
15292,201,1,"178,39",1,1,1,111,Nearly Lost
15296,51,6,"3672,86",3,4,5,345,At Risk
15297,10,3,"641,94",5,3,3,533,Loyal
15298,2,11,"3809,9",5,5,5,555,Champions
15299,372,1,"527,85",1,1,2,112,Nearly Lost
15300,64,1,"496,44",3,1,2,312,Mass Customers
15301,51,11,"4427,45",3,5,5,355,At Risk
15303,290,1,"574,02",1,1,3,113,Nearly Lost
15304,61,8,"694,4",3,4,3,343,At Risk
15306,64,3,"1174,35",3,3,4,334,At Risk
15307,96,1,"205,3",2,1,1,211,Nearly Lost
15308,274,1,"310,47",1,1,2,112,Nearly Lost
15311,1,91,"55921,33",5,5,5,555,Champions
15312,75,4,"924,85",3,3,3,333,At Risk
15313,110,1,"52,0",2,1,1,211,Nearly Lost
15314,199,1,"327,97",1,1,2,112,Nearly Lost
15315,64,2,"570,5",3,2,3,323,At Risk
15316,327,1,"165,0",1,1,1,111,Nearly Lost
15318,4,1,"312,62",5,1,2,512,Potential Loyalists
15319,284,1,"204,5",1,1,1,111,Nearly Lost
15320,44,1,"197,53",3,1,1,311,Mass Customers
15321,71,3,"2748,31",3,3,5,335,At Risk
15322,86,1,"679,68",2,1,3,213,Nearly Lost
15325,104,1,"161,74",2,1,1,211,Nearly Lost
15326,334,1,"311,71",1,1,2,112,Nearly Lost
15327,53,1,"208,75",3,1,1,311,Mass Customers
15329,39,3,"1049,7",3,3,4,334,At Risk
15330,32,2,"247,68",4,2,1,421,Mass Customers
15332,366,4,"1661,06",1,3,4,134,Sleeping
15333,208,1,"1028,56",1,1,4,114,Nearly Lost
15334,157,3,"347,87",2,3,2,232,At Risk
15335,54,1,"170,22",3,1,1,311,Mass Customers
15339,66,2,"574,07",3,2,3,323,At Risk
15341,81,1,"2020,52",2,1,4,214,Nearly Lost
15342,130,1,"406,09",2,1,2,212,Nearly Lost
15343,87,1,"364,5",2,1,2,212,Nearly Lost
15344,1,3,"563,94",5,3,3,533,Loyal
15345,46,1,"393,54",3,1,2,312,Mass Customers
15346,333,1,"252,42",1,1,2,112,Nearly Lost
15347,366,1,"201,6",1,1,1,111,Nearly Lost
15348,72,1,"158,04",3,1,1,311,Mass Customers
15349,158,2,"463,91",2,2,2,222,At Risk
15350,373,1,"115,65",1,1,1,111,Nearly Lost
15351,12,7,"1934,66",5,4,4,544,Champions
15353,255,2,"770,12",1,2,3,123,Sleeping
15355,29,2,"277,05",4,2,2,422,Potential Loyalists
15356,31,10,"2718,03",4,5,5,455,Champions
15358,5,22,"8166,24",5,5,5,555,Champions
15360,40,1,"427,93",3,1,2,312,Mass Customers
15361,362,1,"215,4",1,1,1,111,Nearly Lost
15363,373,1,"326,0",1,1,2,112,Nearly Lost
15364,96,2,"913,19",2,2,3,223,At Risk
15365,26,7,"2314,32",4,4,4,444,Champions
15366,75,2,"602,51",3,2,3,323,At Risk
15367,57,4,"1877,59",3,3,4,334,At Risk
15368,21,1,"167,7",4,1,1,411,Mass Customers
15370,41,7,"2386,05",3,4,4,344,At Risk
15372,137,1,"1296,52",2,1,4,214,Nearly Lost
15373,8,12,"2415,91",5,5,4,554,Champions
15374,129,1,"76,2",2,1,1,211,Nearly Lost
15376,40,3,"1221,56",3,3,4,334,At Risk
15379,169,7,"3703,29",2,4,5,245,At Risk
15380,9,5,"1690,26",5,4,4,544,Champions
15381,214,2,"596,85",1,2,3,123,Sleeping
15382,15,6,"5913,95",5,4,5,545,Champions
15384,170,2,"642,41",2,2,3,223,At Risk
15385,40,1,"316,88",3,1,2,312,Mass Customers
15386,186,1,"394,14",1,1,2,112,Nearly Lost
15388,270,1,"140,54",1,1,1,111,Nearly Lost
15392,5,4,"1535,53",5,3,4,534,Loyal
15393,16,2,"231,86",4,2,1,421,Mass Customers
15394,10,4,"2183,54",5,3,4,534,Loyal
15395,326,1,"107,45",1,1,1,111,Nearly Lost
15396,113,1,"288,18",2,1,2,212,Nearly Lost
15397,290,1,"94,0",1,1,1,111,Nearly Lost
15398,16,2,"1345,53",4,2,4,424,Potential Loyalists
15399,1,3,"815,77",5,3,3,533,Loyal
15400,92,5,"716,2",2,4,3,243,At Risk
15402,149,2,"535,63",2,2,2,222,At Risk
15405,189,1,"349,1",1,1,2,112,Nearly Lost
15406,31,2,"510,71",4,2,2,422,Potential Loyalists
15407,34,4,"851,74",4,3,3,433,Loyal
15408,264,1,"267,18",1,1,2,112,Nearly Lost
15410,84,8,"3450,84",2,4,5,245,At Risk
15411,26,4,"1348,93",4,3,4,434,Loyal
15412,171,1,"190,53",2,1,1,211,Nearly Lost
15414,10,3,"774,9",5,3,3,533,Loyal
15415,313,1,"559,61",1,1,3,113,Nearly Lost
15416,65,4,"3984,32",3,3,5,335,At Risk
15417,85,1,"508,8",2,1,2,212,Nearly Lost
15419,25,1,"135,86",4,1,1,411,Mass Customers
15421,59,4,"950,36",3,3,3,333,At Risk
15422,323,2,"97,7",1,2,1,121,Nearly Lost
15423,38,1,"43,5",3,1,1,311,Mass Customers
15424,254,2,"322,86",1,2,2,122,Sleeping
15426,19,5,"1404,07",4,4,4,444,Champions
15427,33,3,"1430,54",4,3,4,434,Loyal
15428,15,1,"93,78",5,1,1,511,Mass Customers
15429,27,2,"397,35",4,2,2,422,Potential Loyalists
15432,23,1,"171,19",4,1,1,411,Mass Customers
15433,214,2,"533,3",1,2,2,122,Sleeping
15434,8,5,"1041,48",5,4,4,544,Champions
15435,22,1,"149,29",4,1,1,411,Mass Customers
15436,12,3,"1067,75",5,3,4,534,Loyal
15437,262,1,"200,16",1,1,1,111,Nearly Lost
15438,131,1,"156,58",2,1,1,211,Nearly Lost
15440,55,3,"383,68",3,3,2,332,At Risk
15442,249,1,"594,0",1,1,3,113,Nearly Lost
15443,2,7,"3213,59",5,4,5,545,Champions
15444,9,2,"1411,21",5,2,4,524,Potential Loyalists
15445,264,1,"113,5",1,1,1,111,Nearly Lost
15447,331,1,"155,17",1,1,1,111,Nearly Lost
15448,313,1,"494,64",1,1,2,112,Nearly Lost
15449,26,3,"974,52",4,3,3,433,Loyal
15450,30,1,"429,84",4,1,2,412,Potential Loyalists
15452,30,3,"528,48",4,3,2,432,Mass Customers
15453,2,7,"1371,77",5,4,4,544,Champions
15454,362,1,"179,1",1,1,1,111,Nearly Lost
15456,283,3,"404,35",1,3,2,132,Sleeping
15457,262,1,"237,07",1,1,1,111,Nearly Lost
15458,25,1,"161,64",4,1,1,411,Mass Customers
15460,354,1,"214,26",1,1,1,111,Nearly Lost
15462,94,3,"234,6",2,3,1,231,Nearly Lost
15463,29,1,"126,14",4,1,1,411,Mass Customers
15464,338,1,"1044,65",1,1,4,114,Nearly Lost
15465,20,18,"7048,62",4,5,5,455,Champions
15466,85,1,"334,53",2,1,2,212,Nearly Lost
15467,9,3,"524,88",5,3,2,532,Mass Customers
15468,51,2,"467,51",3,2,2,322,At Risk
15469,50,2,"538,55",3,2,2,322,At Risk
15471,2,1,"454,48",5,1,2,512,Potential Loyalists
15472,113,1,"371,56",2,1,2,212,Nearly Lost
15473,14,6,"1465,2",5,4,4,544,Champions
15475,77,1,"454,11",2,1,2,212,Nearly Lost
15478,40,2,"1399,92",3,2,4,324,At Risk
15480,116,1,"905,5",2,1,3,213,Nearly Lost
15482,16,11,"9375,36",4,5,5,455,Champions
15483,161,4,"225,26",2,3,1,231,Nearly Lost
15484,1,4,"3474,25",5,3,5,535,Loyal
15485,30,3,"2564,5",4,3,5,435,Loyal
15488,93,1,"91,32",2,1,1,211,Nearly Lost
15489,23,3,"1134,28",4,3,4,434,Loyal
15491,95,6,"3100,09",2,4,5,245,At Risk
15492,28,2,"659,46",4,2,3,423,Potential Loyalists
15493,33,5,"1953,41",4,4,4,444,Champions
15494,21,2,"1280,58",4,2,4,424,Potential Loyalists
15497,18,2,"936,6",4,2,3,423,Potential Loyalists
15498,3,27,"13316,4",5,5,5,555,Champions
15500,8,4,"1131,56",5,3,4,534,Loyal
15502,16,10,"6047,98",4,5,5,455,Champions
15503,363,1,"141,04",1,1,1,111,Nearly Lost
15504,81,1,"52,83",2,1,1,211,Nearly Lost
15505,53,5,"3610,96",3,4,5,345,At Risk
15506,23,3,"972,08",4,3,3,433,Loyal
15507,172,1,"475,86",2,1,2,212,Nearly Lost
15508,189,6,"1000,27",1,4,4,144,Sleeping
15511,12,5,"900,53",5,4,3,543,Loyal
15512,156,2,"121,0",2,2,1,221,Nearly Lost
15513,33,18,"14050,18",4,5,5,455,Champions
15514,12,11,"3275,88",5,5,5,555,Champions
15516,45,3,"62,43",3,3,1,331,Mass Customers
15517,233,1,"267,03",1,1,2,112,Nearly Lost
15518,64,8,"1921,55",3,4,4,344,At Risk
15520,2,1,"320,7",5,1,2,512,Potential Loyalists
15521,40,8,"2750,2",3,4,5,345,At Risk
15522,33,2,"397,99",4,2,2,422,Potential Loyalists
15523,84,1,"412,01",2,1,2,212,Nearly Lost
15525,2,3,"731,87",5,3,3,533,Loyal
15526,33,2,"148,44",4,2,1,421,Mass Customers
15527,19,8,"2428,53",4,4,4,444,Champions
15528,254,1,"229,33",1,1,1,111,Nearly Lost
15529,23,11,"3960,05",4,5,5,455,Champions
15530,22,4,"1497,31",4,3,4,434,Loyal
15531,8,2,"1972,39",5,2,4,524,Potential Loyalists
15532,25,4,"1554,83",4,3,4,434,Loyal
15533,19,3,"807,57",4,3,3,433,Loyal
15535,173,4,"502,9",2,3,2,232,At Risk
15537,163,1,"110,92",2,1,1,211,Nearly Lost
15539,7,1,"538,46",5,1,2,512,Potential Loyalists
15540,11,1,"213,3",5,1,1,511,Mass Customers
15541,114,1,"85,13",2,1,1,211,Nearly Lost
15543,288,1,"127,86",1,1,1,111,Nearly Lost
15544,9,9,"3546,71",5,4,5,545,Champions
15545,54,2,"288,97",3,2,2,322,At Risk
15547,7,14,"4709,0",5,5,5,555,Champions
15549,77,3,"1677,71",2,3,4,234,At Risk
15550,4,4,"575,63",5,3,3,533,Loyal
15551,37,1,"436,06",3,1,2,312,Mass Customers
15552,217,1,"90,12",1,1,1,111,Nearly Lost
15553,60,1,"428,93",3,1,2,312,Mass Customers
15554,278,1,"217,2",1,1,1,111,Nearly Lost
15555,12,16,"4791,57",5,5,5,555,Champions
15556,24,1,"279,77",4,1,2,412,Potential Loyalists
15557,29,1,"468,91",4,1,2,412,Potential Loyalists
15561,12,4,"800,59",5,3,3,533,Loyal
15562,352,1,"134,55",1,1,1,111,Nearly Lost
15563,22,3,"1347,04",4,3,4,434,Loyal
15565,50,2,"173,16",3,2,1,321,Mass Customers
15567,19,1,"186,01",4,1,1,411,Mass Customers
15568,3,3,"758,29",5,3,3,533,Loyal
15569,104,5,"1375,71",2,4,4,244,At Risk
15570,7,12,"4148,82",5,5,5,555,Champions
15571,12,4,"650,43",5,3,3,533,Loyal
15572,5,7,"2338,42",5,4,4,544,Champions
15573,32,2,"583,24",4,2,3,423,Potential Loyalists
15574,178,4,"675,64",2,3,3,233,At Risk
15576,38,1,"921,37",3,1,3,313,Nearly Lost
15577,151,3,"258,88",2,3,2,232,At Risk
15578,162,1,"127,1",2,1,1,211,Nearly Lost
15579,69,2,"327,6",3,2,2,322,At Risk
15581,156,10,"717,43",2,5,3,253,At Risk
15582,25,3,"682,91",4,3,3,433,Loyal
15584,24,4,"720,86",4,3,3,433,Loyal
15585,177,1,"455,3",2,1,2,212,Nearly Lost
15587,50,4,"913,68",3,3,3,333,At Risk
15589,256,3,"478,53",1,3,2,132,Sleeping
15592,47,1,"388,58",3,1,2,312,Mass Customers
15593,71,1,"199,8",3,1,1,311,Mass Customers
15594,16,5,"1771,78",4,4,4,444,Champions
15596,101,5,"1406,59",2,4,4,244,At Risk
15597,35,1,"324,57",4,1,2,412,Potential Loyalists
15598,53,1,"240,68",3,1,1,311,Mass Customers
15599,27,2,"761,74",4,2,3,423,Potential Loyalists
15601,11,14,"6776,56",5,5,5,555,Champions
15602,8,9,"1297,87",5,4,4,544,Champions
15603,79,1,"48,48",2,1,1,211,Nearly Lost
15604,52,1,"216,39",3,1,1,311,Mass Customers
15605,36,5,"1198,23",3,4,4,344,At Risk
15606,61,9,"2920,16",3,4,5,345,At Risk
15607,337,1,"104,76",1,1,1,111,Nearly Lost
15608,28,4,"1093,68",4,3,4,434,Loyal
15609,184,1,"298,48",1,1,2,112,Nearly Lost
15610,52,1,"112,46",3,1,1,311,Mass Customers
15611,10,13,"1376,65",5,5,4,554,Champions
15612,36,2,"195,15",3,2,1,321,Mass Customers
15615,10,23,"10399,74",5,5,5,555,Champions
15618,33,4,"776,85",4,3,3,433,Loyal
15619,11,1,"336,4",5,1,2,512,Potential Loyalists
15620,57,3,"1553,18",3,3,4,334,At Risk
15621,4,4,"1293,03",5,3,4,534,Loyal
15622,43,9,"3709,56",3,4,5,345,At Risk
15623,141,1,"301,03",2,1,2,212,Nearly Lost
15624,117,4,"588,13",2,3,3,233,At Risk
15625,104,4,"1534,26",2,3,4,234,At Risk
15626,75,2,"675,8",3,2,3,323,At Risk
15628,5,9,"2870,24",5,4,5,545,Champions
15630,45,2,"1186,35",3,2,4,324,At Risk
15632,16,8,"3285,31",4,4,5,445,Champions
15634,17,1,"243,55",4,1,1,411,Mass Customers
15636,90,2,"724,76",2,2,3,223,At Risk
15637,53,1,"223,36",3,1,1,311,Mass Customers
15639,134,1,"425,32",2,1,2,212,Nearly Lost
15640,4,15,"11952,11",5,5,5,555,Champions
15641,105,4,"1887,2",2,3,4,234,At Risk
15643,192,3,"664,0",1,3,3,133,Sleeping
15644,166,4,"803,54",2,3,3,233,At Risk
15645,19,1,"611,59",4,1,3,413,Potential Loyalists
15646,158,3,"447,64",2,3,2,232,At Risk
15648,204,2,"639,5",1,2,3,123,Sleeping
15649,336,1,"306,0",1,1,2,112,Nearly Lost
15651,37,3,"646,3",3,3,3,333,At Risk
15652,91,1,"337,74",2,1,2,212,Nearly Lost
15653,116,1,"48,0",2,1,1,211,Nearly Lost
15654,9,2,"922,53",5,2,3,523,Potential Loyalists
15655,243,1,"560,67",1,1,3,113,Nearly Lost
15656,45,4,"748,5",3,3,3,333,At Risk
15657,23,1,"30,0",4,1,1,411,Mass Customers
15658,190,5,"1024,1",1,4,4,144,Sleeping
15659,44,1,"306,45",3,1,2,312,Mass Customers
15660,25,9,"1600,86",4,4,4,444,Champions
15661,317,2,"135,8",1,2,1,121,Nearly Lost
15663,106,1,"138,14",2,1,1,211,Nearly Lost
15664,51,1,"386,43",3,1,2,312,Mass Customers
15665,168,2,"2222,21",2,2,4,224,At Risk
15667,40,1,"301,32",3,1,2,312,Mass Customers
15668,218,1,"76,32",1,1,1,111,Nearly Lost
15669,40,4,"684,34",3,3,3,333,At Risk
15670,297,1,"173,05",1,1,1,111,Nearly Lost
15671,19,7,"2309,37",4,4,4,444,Champions
15673,88,4,"2726,23",2,3,5,235,At Risk
15674,73,4,"2111,89",3,3,4,334,At Risk
15675,81,3,"311,05",2,3,2,232,At Risk
15676,19,3,"3435,76",4,3,5,435,Loyal
15677,49,1,"657,23",3,1,3,313,Nearly Lost
15678,53,1,"352,7",3,1,2,312,Mass Customers
15679,24,4,"779,36",4,3,3,433,Loyal
15680,9,3,"1333,68",5,3,4,534,Loyal
15681,25,5,"1426,16",4,4,4,444,Champions
15683,117,1,"193,75",2,1,1,211,Nearly Lost
15687,9,9,"2993,1",5,4,5,545,Champions
15689,120,2,"254,1",2,2,2,222,At Risk
15690,4,2,"239,76",5,2,1,521,Mass Customers
15691,252,1,"136,8",1,1,1,111,Nearly Lost
15692,28,1,"191,04",4,1,1,411,Mass Customers
15694,8,13,"5934,36",5,5,5,555,Champions
15695,267,2,"409,98",1,2,2,122,Sleeping
15696,33,8,"2711,11",4,4,5,445,Champions
15699,18,1,"309,65",4,1,2,412,Potential Loyalists
15700,172,2,"696,68",2,2,3,223,At Risk
15701,2,4,"1529,0",5,3,4,534,Loyal
15703,265,1,"211,5",1,1,1,111,Nearly Lost
15704,140,4,"2293,62",2,3,4,234,At Risk
15705,201,1,"143,1",1,1,1,111,Nearly Lost
15706,64,4,"1060,56",3,3,4,334,At Risk
15707,35,4,"916,98",4,3,3,433,Loyal
15708,41,7,"3235,25",3,4,5,345,At Risk
15709,284,1,"133,25",1,1,1,111,Nearly Lost
15712,9,5,"1072,36",5,4,4,544,Champions
15713,143,2,"356,7",2,2,2,222,At Risk
15714,12,2,"330,03",5,2,2,522,Potential Loyalists
15716,146,4,"1101,11",2,3,4,234,At Risk
15717,234,1,"150,3",1,1,1,111,Nearly Lost
15719,33,13,"5028,42",4,5,5,455,Champions
15720,24,1,"598,73",4,1,3,413,Potential Loyalists
15721,12,1,"467,4",5,1,2,512,Potential Loyalists
15722,36,5,"1980,21",3,4,4,344,At Risk
15723,365,1,"190,7",1,1,1,111,Nearly Lost
15724,201,2,"218,25",1,2,1,121,Nearly Lost
15725,15,1,"415,25",5,1,2,512,Potential Loyalists
15727,17,7,"4659,06",4,4,5,445,Champions
15729,213,1,"85,0",1,1,1,111,Nearly Lost
15730,66,3,"1120,88",3,3,4,334,At Risk
15732,212,2,"294,12",1,2,2,122,Sleeping
15733,283,1,"162,3",1,1,1,111,Nearly Lost
15734,115,2,"1339,45",2,2,4,224,At Risk
15737,15,8,"1188,12",5,4,4,544,Champions
15738,19,16,"4812,42",4,5,5,455,Champions
15739,66,1,"343,52",3,1,2,312,Mass Customers
15740,49,1,"154,88",3,1,1,311,Mass Customers
15743,16,4,"775,96",4,3,3,433,Loyal
15744,78,1,"34,8",2,1,1,211,Nearly Lost
15745,19,4,"1094,59",4,3,4,434,Loyal
15746,134,1,"196,88",2,1,1,211,Nearly Lost
15747,13,3,"946,64",5,3,3,533,Loyal
15748,40,1,"144,36",3,1,1,311,Mass Customers
15750,3,8,"2463,05",5,4,4,544,Champions
15752,40,7,"2626,6",3,4,5,345,At Risk
15754,51,3,"458,57",3,3,2,332,At Risk
15755,10,6,"2364,25",5,4,4,544,Champions
15756,61,4,"528,01",3,3,2,332,At Risk
15757,66,2,"714,42",3,2,3,323,At Risk
15758,25,1,"205,25",4,1,1,411,Mass Customers
15759,218,3,"253,04",1,3,2,132,Sleeping
15762,65,2,"583,75",3,2,3,323,At Risk
15763,32,2,"1086,92",4,2,4,424,Potential Loyalists
15764,88,6,"3279,97",2,4,5,245,At Risk
15766,64,1,"315,06",3,1,2,312,Mass Customers
15768,116,3,"371,83",2,3,2,232,At Risk
15769,7,16,"6084,52",5,5,5,555,Champions
15773,6,1,"147,52",5,1,1,511,Mass Customers
15774,69,1,"270,8",3,1,2,312,Mass Customers
15775,245,1,"104,9",1,1,1,111,Nearly Lost
15776,133,1,"241,62",2,1,1,211,Nearly Lost
15777,241,3,"761,51",1,3,3,133,Sleeping
15780,184,3,"475,28",1,3,2,132,Sleeping
15781,25,3,"345,46",4,3,2,432,Mass Customers
15782,10,3,"2315,22",5,3,4,534,Loyal
15783,11,1,"246,3",5,1,1,511,Mass Customers
15785,33,5,"2328,97",4,4,4,444,Champions
15786,46,3,"4919,0",3,3,5,335,At Risk
15787,26,3,"933,26",4,3,3,433,Loyal
15789,358,1,"351,3",1,1,2,112,Nearly Lost
15790,10,1,"218,75",5,1,1,511,Mass Customers
15791,44,2,"1612,69",3,2,4,324,At Risk
15793,15,3,"750,81",5,3,3,533,Loyal
15795,150,1,"610,01",2,1,3,213,Nearly Lost
15796,1,8,"2707,61",5,4,5,545,Champions
15797,305,1,"1228,8",1,1,4,114,Nearly Lost
15799,76,3,"879,02",2,3,3,233,At Risk
15800,107,2,"696,89",2,2,3,223,At Risk
15801,46,3,"1063,95",3,3,4,334,At Risk
15803,51,1,"415,82",3,1,2,312,Mass Customers
15804,1,13,"3956,39",5,5,5,555,Champions
15805,23,17,"5488,18",4,5,5,455,Champions
15806,46,3,"784,58",3,3,3,333,At Risk
15807,50,3,"903,9",3,3,3,333,At Risk
15808,306,4,"3651,27",1,3,5,135,Sleeping
15809,36,5,"515,77",3,4,2,342,At Risk
15810,79,4,"1391,98",2,3,4,234,At Risk
15811,22,6,"2218,62",4,4,4,444,Champions
15812,107,5,"1629,78",2,4,4,244,At Risk
15813,208,2,"1303,91",1,2,4,124,Sleeping
15814,17,4,"1788,73",4,3,4,434,Loyal
15815,64,4,"1586,52",3,3,4,334,At Risk
15819,49,4,"1905,45",3,3,4,334,At Risk
15820,320,1,"206,98",1,1,1,111,Nearly Lost
15821,44,2,"570,96",3,2,3,323,At Risk
15822,3,2,"885,47",5,2,3,523,Potential Loyalists
15825,172,1,"282,94",2,1,2,212,Nearly Lost
15826,56,3,"1654,31",3,3,4,334,At Risk
15827,73,14,"1836,09",3,5,4,354,At Risk
15829,99,2,"633,26",2,2,3,223,At Risk
15830,38,1,"576,0",3,1,3,313,Nearly Lost
15831,58,3,"760,08",3,3,3,333,At Risk
15832,254,1,"836,79",1,1,3,113,Nearly Lost
15834,70,3,"1972,65",3,3,4,334,At Risk
15835,44,4,"954,09",3,3,3,333,At Risk
15836,50,1,"137,37",3,1,1,311,Mass Customers
15837,65,1,"391,98",3,1,2,312,Mass Customers
15838,11,19,"16794,88",5,5,5,555,Champions
15839,33,3,"1045,61",4,3,4,434,Loyal
15840,59,2,"355,56",3,2,2,322,At Risk
15841,73,4,"1224,06",3,3,4,334,At Risk
15843,304,1,"118,95",1,1,1,111,Nearly Lost
15844,46,1,"130,74",3,1,1,311,Mass Customers
15845,18,8,"3711,77",4,4,5,445,Champions
15847,38,2,"328,79",3,2,2,322,At Risk
15850,19,2,"234,88",4,2,1,421,Mass Customers
15852,187,2,"160,71",1,2,1,121,Nearly Lost
15853,52,1,"110,8",3,1,1,311,Mass Customers
15854,4,12,"2969,12",5,5,5,555,Champions
15855,137,5,"712,24",2,4,3,243,At Risk
15856,4,27,"15243,02",5,5,5,555,Champions
15857,19,1,"297,0",4,1,2,412,Potential Loyalists
15858,16,5,"1427,57",4,4,4,444,Champions
15860,41,8,"965,16",3,4,3,343,At Risk
15861,12,7,"2981,92",5,4,5,545,Champions
15862,8,4,"810,2",5,3,3,533,Loyal
15863,26,2,"68,84",4,2,1,421,Mass Customers
15864,67,4,"1173,12",3,3,4,334,At Risk
15865,41,3,"895,13",3,3,3,333,At Risk
15866,101,1,"211,89",2,1,1,211,Nearly Lost
15867,5,15,"3803,6",5,5,5,555,Champions
15869,277,2,"149,64",1,2,1,121,Nearly Lost
15870,33,1,"351,44",4,1,2,412,Potential Loyalists
15872,15,2,"316,25",5,2,2,522,Potential Loyalists
15874,64,7,"3703,88",3,4,5,345,At Risk
15877,2,2,"490,33",5,2,2,522,Potential Loyalists
15880,369,1,"329,03",1,1,2,112,Nearly Lost
15881,312,5,"501,39",1,4,2,142,Sleeping
15882,199,4,"514,08",1,3,2,132,Sleeping
15883,2,2,"396,48",5,2,2,522,Potential Loyalists
15885,93,2,"364,35",2,2,2,222,At Risk
15886,60,1,"181,09",3,1,1,311,Mass Customers
15888,81,1,"162,64",2,1,1,211,Nearly Lost
15889,157,2,"400,77",2,2,2,222,At Risk
15891,227,1,"509,13",1,1,2,112,Nearly Lost
15894,253,2,"257,6",1,2,2,122,Sleeping
15895,150,1,"179,17",2,1,1,211,Nearly Lost
15897,194,2,"98,09",1,2,1,121,Nearly Lost
15898,1,5,"1383,83",5,4,4,544,Champions
15899,369,1,"56,25",1,1,1,111,Nearly Lost
15900,24,1,"337,28",4,1,2,412,Potential Loyalists
15901,17,3,"345,11",4,3,2,432,Mass Customers
15903,10,7,"5126,76",5,4,5,545,Champions
15904,8,1,"164,68",5,1,1,511,Mass Customers
15906,20,7,"1567,69",4,4,4,444,Champions
15907,4,3,"881,87",5,3,3,533,Loyal
15909,174,1,"191,94",2,1,1,211,Nearly Lost
15910,1,8,"1228,88",5,4,4,544,Champions
15912,178,2,"264,62",2,2,2,222,At Risk
15916,16,8,"1502,08",4,4,4,444,Champions
15917,248,1,"123,1",1,1,1,111,Nearly Lost
15918,191,2,"334,23",1,2,2,122,Sleeping
15919,20,2,"525,69",4,2,2,422,Potential Loyalists
15920,154,3,"163,55",2,3,1,231,Nearly Lost
15921,173,1,"323,03",2,1,2,212,Nearly Lost
15922,373,1,"369,5",1,1,2,112,Nearly Lost
15923,373,1,"127,08",1,1,1,111,Nearly Lost
15925,194,1,"207,15",1,1,1,111,Nearly Lost
15930,67,1,"426,63",3,1,2,312,Mass Customers
15932,4,8,"2495,87",5,4,4,544,Champions
15933,21,3,"1107,46",4,3,4,434,Loyal
15935,239,1,"108,04",1,1,1,111,Nearly Lost
15937,64,1,"145,35",3,1,1,311,Mass Customers
15938,112,5,"404,58",2,4,2,242,At Risk
15939,90,13,"4688,81",2,5,5,255,At Risk
15940,311,1,"35,8",1,1,1,111,Nearly Lost
15942,134,1,"337,44",2,1,2,212,Nearly Lost
15944,277,1,"325,1",1,1,2,112,Nearly Lost
15945,365,1,"181,0",1,1,1,111,Nearly Lost
15947,83,1,"1708,24",2,1,4,214,Nearly Lost
15948,8,2,"955,24",5,2,3,523,Potential Loyalists
15949,17,2,"364,72",4,2,2,422,Potential Loyalists
15950,32,4,"1744,71",4,3,4,434,Loyal
